Id,SalePrice
1578,142882.96864040228
1579,146817.19744275423
1580,193257.9341609208
1581,162737.17813762886
1582,132205.27627014724
1583,321657.88630285
1584,227272.12706331612
1585,145153.93629002754
1586,70206.83004694353
1587,106441.72184800712
1588,153624.46323870105
1589,97059.43165025607
1590,132380.90600532794
1591,102248.34478354442
1592,116074.38325704593
1593,133259.2758022431
1594,154678.6729113083
1595,115822.02554580112
1596,233930.00503942062
1597,180992.0035611026
1598,225746.5208387444
1599,175550.64909951776
1600,169896.83324144036
1601,71203.85929913391
1602,112377.84497428102
1603,99174.82570335649
1604,268182.2812610121
1605,249275.97011954917
1606,169117.61298970616
1607,167222.80376344413
1608,212910.73662797728
1609,201765.57030403335
1610,161398.94209536182
1611,140262.7295965302
1612,170874.15835709614
1613,168384.23551528345
1614,129676.36305911193
1615,92897.32342475897
1616,72963.15419718777
1617,92058.59065406269
1618,126156.55440704309
1619,156980.6735833123
1620,166829.80773179754
1621,141270.3319162368
1622,139282.27351453394
1623,293615.75787555246
1624,209658.8787458654
1625,120284.61281132071
1626,158480.6605655017
1627,188391.6258299424
1628,265376.46467537177
1629,188474.17645598386
1630,358378.89524449396
1631,238775.1312553387
1632,255788.25448696164
1633,182713.890055475
1634,187854.87689807062
1635,187328.58354341998
1636,159604.99811577314
1637,183593.20745738348
1638,186313.902375243
1639,171732.36503390642
1640,252721.63710879252
1641,168902.45857532468
1642,236829.61898611364
1643,224927.45307571813
1644,235258.90753650697
1645,185782.70698441827
1646,155681.07893966886
1647,152058.59656698306
1648,128414.74979162274
1649,145686.78866166007
1650,117858.28919785807
1651,125832.36457668406
1652,100133.17561762164
1653,103284.93707104104
1654,149423.7475543928
1655,150612.9333104975
1656,144550.99793947925
1657,154248.41147483521
1658,143342.61074874864
1659,126542.70323095929
1660,160779.08885829162
1661,423417.26194943563
1662,387415.6505992637
1663,370619.18984390964
1664,428274.21344384074
1665,334909.1915409567
1666,330146.93011792516
1667,380504.62812368094
1668,339832.80316334753
1669,312904.1092412519
1670,361235.7183742355
1671,259924.86175463535
1672,489175.4818362399
1673,308127.6178589717
1674,258619.9853659038
1675,191023.30899269073
1676,196878.29600789922
1677,226352.64486552036
1678,459960.8432811192
1679,393133.0225066135
1680,333193.21512752003
1681,275045.437387911
1682,297152.566895948
1683,185134.18468167062
1684,174842.098280262
1685,177952.22314744868
1686,168179.7349914339
1687,181025.57499298654
1688,192229.59200381648
1689,194966.60075953288
1690,194882.24986498026
1691,188601.94563114792
1692,272478.2881890818
1693,180370.39974605275
1694,182750.77250377927
1695,176270.6794471885
1696,273915.3075816452
1697,177201.78448997258
1698,368312.491972708
1699,332731.8981557282
1700,251767.0392793487
1701,261400.54374592938
1702,245048.6385212125
1703,253367.63671590216
1704,280879.75344628294
1705,237351.34746225577
1706,404519.14687322953
1707,226850.1466795441
1708,211196.42511468084
1709,277951.89154549723
1710,227522.6339625337
1711,270712.01966064743
1712,246450.1106199794
1713,265452.0893874635
1714,222433.2225861671
1715,211730.06780762426
1716,191542.61122938778
1717,180824.71617615642
1718,147557.58158786455
1719,199589.36752307325
1720,243812.83966937152
1721,173460.68161010902
1722,133868.39385268374
1723,157536.48598459002
1724,216797.7903219301
1725,235197.65578328902
1726,188628.6811464984
1727,155994.74059843106
1728,186442.2015505523
1729,174951.44254001605
1730,167793.26625776206
1731,131895.1406513037
1732,130081.08187116355
1733,118510.18441054033
1734,128267.97879974145
1735,137070.71241774125
1736,119502.03640136216
1737,324874.53708052315
1738,231004.35615659648
1739,271257.7146318227
1740,221191.72248604285
1741,190153.7955648013
1742,170352.86428385694
1743,177400.39293987755
1744,285387.19242738606
1745,222869.13248813973
1746,214843.0416094921
1747,210175.69666672256
1748,215047.1743649865
1749,142595.42929373466
1750,117255.49009383022
1751,235279.7626946049
1752,122891.29051927546
1753,138713.6740008887
1754,187913.2173672503
1755,162643.83645406054
1756,130754.82014160125
1757,126247.27584653754
1758,134378.82022219832
1759,156543.70015041405
1760,162359.752238849
1761,144538.62539575077
1762,172139.90630246955
1763,162238.91036664686
1764,118704.24364696517
1765,157873.1061307135
1766,170937.60903715005
1767,218210.85624200292
1768,145314.80977052113
1769,178314.40395793534
1770,157675.28840781
1771,133215.90204284975
1772,137717.1001472553
1773,138181.27442356542
1774,116342.09254436183
1775,145577.99587095177
1776,132636.95038805262
1777,113254.56479354396
1778,145647.77514809338
1779,116501.2819359089
1780,180019.22003840975
1781,124422.7378512335
1782,89601.69023176188
1783,149654.6601442196
1784,109892.69338764586
1785,127810.69664058975
1786,141527.1342573277
1787,165230.11639427417
1788,64624.06933243266
1789,108687.78323674733
1790,77062.02804068715
1791,175665.12481832583
1792,154804.5817951185
1793,126725.04084781602
1794,159011.0669739859
1795,134641.48234004393
1796,139732.58727945038
1797,116578.07885559255
1798,126701.73251024795
1799,117604.09866503302
1800,149370.97153493887
1801,118860.42814132139
1802,131007.86690638655
1803,143180.8239753778
1804,140591.94332476478
1805,137469.74734625005
1806,124839.2592708433
1807,132587.95122745965
1808,135986.63548793126
1809,132549.86356295526
1810,141381.57351195012
1811,94922.92496079566
1812,104644.0641903818
1813,123535.61430556847
1814,96174.75186324437
1815,46605.378954723594
1816,103097.65442332477
1817,110847.10314797287
1818,138944.78428361588
1819,129727.50513949833
1820,72684.16909247254
1821,114750.54075454731
1822,155007.84127243786
1823,54845.77524649549
1824,151239.82178763495
1825,140830.3309143628
1826,106293.95433147853
1827,106418.50904474381
1828,138974.0520496908
1829,118694.789307287
1830,139193.07988317183
1831,152599.64733854178
1832,79403.21792083999
1833,137420.90194570314
1834,123096.19601873876
1835,126161.32523754732
1836,121330.93141976312
1837,95014.53069862207
1838,124685.31872984512
1839,101039.72095905102
1840,154707.04584519516
1841,143986.66090700607
1842,88685.28741143698
1843,125215.4159795602
1844,147748.40496672556
1845,142481.2023118107
1846,152441.92133709285
1847,162163.0503439672
1848,43424.46230629794
1849,108835.25604856535
1850,119311.9351341453
1851,155432.98153978115
1852,127064.51383094005
1853,129869.28128501674
1854,174360.7823363914
1855,159089.81254417944
1856,210426.33117764385
1857,141499.95968814203
1858,125427.43214172634
1859,118109.02033216707
1860,155129.5097304337
1861,117277.76478243001
1862,300862.089626922
1863,277922.23452865117
1864,277919.7626002424
1865,331350.99995632615
1866,327486.72472924954
1867,233280.34026034226
1868,293596.348873978
1869,209162.41680127897
1870,239392.79511712067
1871,243963.42968246998
1872,176592.15567083252
1873,225202.93988611642
1874,140980.68719193654
1875,191622.78484691624
1876,188142.24248393878
1877,212681.6028831995
1878,205044.878906938
1879,134360.68252256734
1880,133832.43597354586
1881,232622.50250260622
1882,241062.25776223894
1883,195195.0848665781
1884,206497.70389222522
1885,242077.68842844636
1886,281299.22897644364
1887,206009.15017409777
1888,274217.3872254242
1889,170824.4143204843
1890,117682.57684559807
1891,136938.0062521482
1892,104759.74413632117
1893,121729.7788724935
1894,118712.17004653862
1895,131196.92175281543
1896,125362.92107554073
1897,117920.54074141048
1898,105863.38711054368
1899,169419.04332502699
1900,154051.28668981395
1901,182843.41048502948
1902,139924.3967875048
1903,229993.378469444
1904,150633.37977395483
1905,191395.4858562988
1906,164711.68946041673
1907,206110.20159048616
1908,110699.19212407817
1909,140843.36000260303
1910,122010.3232667209
1911,211407.7991080221
1912,315793.9649456087
1913,139998.66083443328
1914,80763.17331620968
1915,323422.7458350226
1916,61248.49963352363
1917,256289.09263047203
1918,139533.8662981355
1919,172606.45722125188
1920,148035.2289651692
1921,391435.6040290564
1922,323733.2297709406
1923,219776.77116320212
1924,207284.6991374634
1925,205683.1297241965
1926,381232.51108867116
1927,131507.2730587498
1928,149382.31792864503
1929,132361.74354879893
1930,140886.31110732866
1931,142026.9558511308
1932,141553.68865591782
1933,174751.34899843042
1934,173328.4800255944
1935,169900.69788951703
1936,180318.21190930516
1937,183200.22010184007
1938,177628.51137163962
1939,259048.5163833256
1940,196841.36127225342
1941,175262.94758246737
1942,186776.74442197406
1943,214859.75084444735
1944,339242.51787941676
1945,391740.74635092326
1946,141233.02969197353
1947,320812.8593597556
1948,177761.17126917874
1949,232457.7693953363
1950,185700.1893554942
1951,250843.28356889146
1952,214117.36960878095
1953,161871.04499053807
1954,178674.52137047274
1955,130800.19008576644
1956,286602.5517836797
1957,143336.1998841718
1958,295691.0831751097
1959,143397.8592996561
1960,115687.67221048736
1961,132049.93367710005
1962,99917.9214688791
1963,103701.47593456043
1964,106672.62718325898
1965,146985.41817440145
1966,139901.97415124415
1967,301277.14602551976
1968,431555.7496541474
1969,385106.0725433236
1970,418301.4269239223
1971,396913.8340539735
1972,367355.59735013417
1973,267196.33111473435
1974,320547.314595476
1975,497711.4414992175
1976,276364.1608088151
1977,342003.3343831867
1978,359135.072159664
1979,325597.73777284304
1980,199229.09049769456
1981,348295.1879434461
1982,238950.6168719032
1983,216859.4305624921
1984,177238.80690559346
1985,208145.0384138034
1986,212383.7110370031
1987,184858.35822465137
1988,181992.37141040651
1989,197859.15142755312
1990,217701.98176953165
1991,245843.3168289874
1992,209396.53916586595
1993,169553.29097969332
1994,222555.40897296547
1995,186084.60322897747
1996,258138.48343934727
1997,318386.42460506305
1998,332705.5294795432
1999,284327.483315582
2000,307016.05165413953
2001,275501.87975776877
2002,252966.8128402642
2003,243819.68031625717
2004,280394.1593985896
2005,225654.57370890054
2006,236989.35635862115
2007,236406.8370004296
2008,225725.89442153476
2009,194663.6824545466
2010,193313.01586738828
2011,147259.5281057629
2012,179283.2707623993
2013,183002.61126994624
2014,181549.35272685697
2015,199786.1221692589
2016,196371.26864652726
2017,202694.84978423346
2018,120758.10567804312
2019,136067.7246124103
2020,108140.5251518829
2021,109709.91491747308
2022,174568.60225040207
2023,143343.96641739414
2024,270400.6570125423
2025,362413.8370591695
2026,173244.9848617447
2027,157894.31483754865
2028,151335.86329515628
2029,167778.02940446418
2030,264210.3292424738
2031,247039.93707925983
2032,262002.6346386087
2033,260638.64368021363
2034,165510.54929758914
2035,210963.10578749972
2036,194146.06438056869
2037,198572.49825545005
2038,313706.7407946566
2039,227705.2259067553
2040,336503.02815463446
2041,283369.99574494635
2042,204056.82396520246
2043,161585.28227739048
2044,157382.34744133873
2045,207205.88629469863
2046,131230.06503950234
2047,143285.11068785895
2048,145266.78392331448
2049,128820.12506755808
2050,172887.42474075334
2051,111757.67975265757
2052,125312.83086312776
2053,145557.3294377598
2054,85153.13093765132
2055,151652.24590863104
2056,148897.39140626357
2057,113742.31506756121
2058,213240.3169747111
2059,135244.68969447515
2060,165860.16659215986
2061,169820.19962013044
2062,130656.90747387552
2063,123810.98321639858
2064,141832.16954995244
2065,126705.66741885987
2066,170279.8395072172
2067,116342.1715788462
2068,123638.22175609731
2069,96878.7254325971
2070,109424.82698344601
2071,97930.45720714274
2072,119252.74650897586
2073,139840.35131006682
2074,174516.62684208874
2075,140399.51043632982
2076,118649.85154379674
2077,157450.6253587639
2078,136232.73242829496
2079,132848.14180148087
2080,119530.63814496998
2081,121485.63045548249
2082,113046.44994502245
2083,139549.8706857861
2084,117598.82394102069
2085,117996.60769237223
2086,129159.51905118367
2087,122103.47829770944
2088,94178.68363274036
2089,70654.76491710354
2090,134322.3953054778
2091,115790.98969130246
2092,122447.04457149857
2093,123098.705771297
2094,131688.8068749214
2095,146445.21996183082
2096,96155.52521515227
2097,98923.71835697022
2098,140002.71144185387
2099,55263.89571470715
2100,84840.005341905
2101,116827.45977600134
2102,124689.1420783001
2103,108162.26483485322
2104,123926.77865301969
2105,131477.13919397077
2106,48277.72201787097
2107,187426.23858814672
2108,117373.34467967399
2109,113818.12039126652
2110,129042.77175602507
2111,147231.99743085538
2112,139471.2328640098
2113,122730.52041760721
2114,121147.16456218307
2115,161005.28946525988
2116,124185.95731463049
2117,146846.45522878063
2118,133293.8482097852
2119,115419.11602571471
2120,114557.39949434486
2121,94028.23795928554
2122,107683.30599816889
2123,100715.0647949806
2124,162102.57579690657
2125,109734.78691707988
2126,148204.16995388753
2127,136746.35164576102
2128,132807.84320439136
2129,105009.77955716499
2130,136402.8059894186
2131,134034.3567789106
2132,118862.82636919021
2133,123058.49126209607
2134,121724.79111884386
2135,97457.04958441312
2136,78236.85030051523
2137,113556.29953949385
2138,131445.16901499644
2139,147622.44310291013
2140,142771.70928526894
2141,160709.644209236
2142,125534.65609415527
2143,151612.29710290706
2144,111350.27555373474
2145,137239.39528524806
2146,160974.37165881268
2147,140653.12131629683
2148,142574.4557484168
2149,152946.13357428016
2150,227039.15522660076
2151,120360.36181730419
2152,167843.7569640904
2153,161513.93395439867
2154,113855.40325925636
2155,139971.20563659671
2156,281153.3378171213
2157,230005.34736998426
2158,239104.86127660025
2159,214064.4506577297
2160,184966.79564037244
2161,239155.52883788137
2162,381664.6491995686
2163,361605.26798147056
2164,244807.30229678485
2165,193408.0366338021
2166,155291.81141649312
2167,208858.82787665023
2168,193494.78809947998
2169,196245.75885711642
2170,221395.6623932505
2171,158522.07599601833
2172,128492.65728631045
2173,171294.34425242175
2174,217716.1841612132
2175,294407.9924219389
2176,319176.6979250378
2177,238079.4255111104
2178,212862.5700679189
2179,142314.19004317038
2180,222858.55215517673
2181,188573.74034943432
2182,221138.94653185626
2183,188491.61192074284
2184,121937.49162121308
2185,133403.57171304914
2186,149113.79384500466
2187,150082.0715914724
2188,154548.51924987868
2189,265787.75560793024
2190,91044.94784930746
2191,93532.53304305591
2192,96744.80781761627
2193,115555.14275481265
2194,110000.33687269074
2195,108805.93150079444
2196,107700.47546075433
2197,114174.875355557
2198,162070.0165210994
2199,188902.94426065226
2200,145720.70101489202
2201,149666.88005720702
2202,211113.96774938592
2203,138788.52324160392
2204,186633.7534178785
2205,110007.82830588406
2206,146391.7462577469
2207,223672.84044155298
2208,245400.22974760472
2209,224632.40764856403
2210,125842.74892336913
2211,124137.2758586131
2212,117585.4186063275
2213,115227.89691824216
2214,127415.98104626172
2215,109950.75474053116
2216,134258.76023861422
2217,69735.41538346824
2218,91153.22896745866
2219,78919.69138533309
2220,68252.39567781001
2221,323699.822589585
2222,264579.30170651583
2223,293913.01081133797
2224,217605.3480257808
2225,128234.4318502273
2226,181871.2558843095
2227,208871.98906323302
2228,269031.90990215825
2229,251310.3537383403
2230,160779.01167373426
2231,224707.5661918886
2232,182573.90460258818
2233,175126.1362336691
2234,242234.1958387358
2235,215836.2496501158
2236,256422.3277810237
2237,332531.39431068423
2238,203227.52564245925
2239,118083.83851545227
2240,158951.0715081639
2241,156158.52366470892
2242,123714.71292482104
2243,127247.3771241199
2244,101859.25209108437
2245,97696.03414654049
2246,145134.63249123492
2247,116931.47986471941
2248,131115.21017907845
2249,127112.75556868274
2250,132958.44131543295
2251,123812.65841864904
2252,169367.18264043488
2253,167919.79267558508
2254,184912.34987945558
2255,188820.5531850586
2256,189072.44990494833
2257,195830.26368274464
2258,165286.4651617435
2259,178556.6250146785
2260,161107.1205057234
2261,195383.44256161217
2262,209613.36762337585
2263,349541.98199992464
2264,442106.3517358097
2265,173355.26332871732
2266,308226.21857189306
2267,368472.00808777247
2268,396543.61941234244
2269,152292.5441714853
2270,189259.96398335614
2271,210843.54142244632
2272,197393.84304805167
2273,162050.1034374998
2274,172632.4886932065
2275,149355.65064381427
2276,180450.92278045285
2277,173951.1073306425
2278,146166.75262720248
2279,126196.91635644692
2280,124715.4528783439
2281,170052.67910767367
2282,187182.33324798365
2283,101349.6118634163
2284,114664.629489871
2285,137260.46931465555
2286,126496.20128256017
2287,352610.2649312615
2288,285831.9610507034
2289,388261.4095546203
2290,436284.348430406
2291,341061.4849735052
2292,451191.88476805185
2293,462455.94101337803
2294,409524.5835155571
2295,445785.14612609096
2296,275743.1191904769
2297,330490.6161225204
2298,334005.3022674639
2299,385737.20516852604
2300,328368.4577538551
2301,301384.52671103954
2302,249155.82106551275
2303,249300.63784035048
2304,250035.94464283978
2305,196924.08503332658
2306,191956.63054215844
2307,195823.97121024123
2308,223193.79490012964
2309,291201.0832853783
2310,231103.87585427254
2311,199224.50329271035
2312,183236.5743829498
2313,174146.72535750148
2314,172808.4959882459
2315,184239.93829576657
2316,208475.9207575466
2317,181850.7819255293
2318,183039.1556161405
2319,187893.34579107404
2320,201070.1869276654
2321,233943.2201311585
2322,182069.26565506775
2323,187914.39294920134
2324,189837.3317167616
2325,214470.23457706755
2326,182558.8933732146
2327,214716.84760061596
2328,227317.686558019
2329,184656.76044441175
2330,175162.79319022005
2331,364685.0540849657
2332,403555.9032099046
2333,315752.8251277908
2334,263518.5814584582
2335,274648.4995246001
2336,327987.5660089091
2337,215235.1350404628
2338,283195.71053861047
2339,230213.13722457245
2340,391017.4558292915
2341,222281.64797307586
2342,238010.76062586057
2343,224107.4897422723
2344,243208.12199452348
2345,237358.7223391651
2346,220395.8231395303
2347,202416.8082689855
2348,245154.62234937426
2349,192871.03179385784
2350,303966.4840290363
2351,256035.55371265791
2352,242689.9565792539
2353,240965.70747455483
2354,147467.17354439833
2355,163390.59556597084
2356,156738.38540675378
2357,195316.5799659084
2358,194925.361901582
2359,125926.77585442485
2360,122637.4724018049
2361,144622.35077042322
2362,254970.95308645093
2363,128537.7980471238
2364,166120.2112179802
2365,228154.35418219975
2366,198254.05656854203
2367,221809.4195436134
2368,215817.28144883504
2369,228259.12945214182
2370,171093.23452501354
2371,171076.40138606454
2372,198884.84629514566
2373,289161.14862726483
2374,308536.5967760796
2375,247376.74605378226
2376,293665.32046953775
2377,348381.7170688874
2378,146183.2361849006
2379,187718.08707449943
2380,141766.3539720996
2381,157751.98491010425
2382,195640.9672616397
2383,196066.7537793261
2384,235372.84895589162
2385,158628.88893625632
2386,132435.5941931039
2387,140279.47155406885
2388,106158.14053756697
2389,128796.68358501632
2390,155743.98149606874
2391,143794.0245290005
2392,120198.19198273365
2393,166021.28512759213
2394,135187.10996847137
2395,201310.5082800205
2396,146776.9876975473
2397,211666.28333431398
2398,124412.94915996054
2399,71852.73083844665
2400,70158.00263148287
2401,118716.8967004625
2402,137876.52846180712
2403,126539.65387123902
2404,151738.36189045923
2405,152576.72996307662
2406,142697.51967986874
2407,127066.37249346393
2408,144829.21232332994
2409,118644.13709270308
2410,155590.85924595597
2411,123341.08513755839
2412,143685.99812042006
2413,130098.4056973512
2414,156036.304436163
2415,125068.43379109156
2416,130862.58918406744
2417,139969.37201763346
2418,133684.6761154129
2419,114242.09727633274
2420,128999.25826897116
2421,140683.54884919085
2422,111841.30319700034
2423,120859.99047536551
2424,148336.026277128
2425,237870.96700374066
2426,118800.21869175759
2427,145564.6508619798
2428,175475.57802060127
2429,118575.92293561576
2430,137729.55047046542
2431,108475.1236889432
2432,152024.54260411824
2433,151046.16036775583
2434,145266.4245811011
2435,153414.87108683388
2436,116878.00498788971
2437,106658.03279233303
2438,120702.19127513755
2439,102554.22478774874
2440,121706.89325810826
2441,90076.65903883496
2442,102419.83109597483
2443,128985.83945969776
2444,127013.32640858252
2445,92223.62460075159
2446,128320.36476749282
2447,192254.77289979483
2448,131439.54057849286
2449,107012.74524906543
2450,145193.75327933792
2451,129843.27866395422
2452,193335.44653291014
2453,103091.73491602314
2454,120598.44396416136
2455,127213.44157271464
2456,132755.70037054247
2457,136531.67184681672
2458,133844.135419305
2459,117822.32386751348
2460,144563.77357529366
2461,131284.0204296353
2462,136638.68557439937
2463,130102.04773890351
2464,155609.6300453889
2465,141652.05472554377
2466,104542.9507795835
2467,148567.37600014702
2468,86091.4852607067
2469,75473.11385758713
2470,175628.87064282628
2471,204743.8066170561
2472,159063.938247423
2473,115737.80785367114
2474,67969.68840595102
2475,203058.9854499382
2476,115212.51257735006
2477,123151.35465169275
2478,147050.8295183427
2479,110382.23093983777
2480,151600.61323376134
2481,126371.62648322704
2482,129513.0910461514
2483,112941.6925039167
2484,124780.58670341255
2485,132661.51321549318
2486,151447.65308252416
2487,171363.42669399944
2488,173761.22762653977
2489,153970.01831026663
2490,150776.764480906
2491,99526.61591613358
2492,192032.38898048192
2493,162507.11445163834
2494,149008.2464353428
2495,91406.09242252362
2496,253776.67632769604
2497,148877.10130352687
2498,118680.19465228349
2499,100980.19726738129
2500,128569.24356077991
2501,129693.59969592288
2502,143730.3942889798
2503,91900.96909128115
2504,176595.7147241083
2505,225826.69623383041
2506,248213.48490316427
2507,276366.558161867
2508,248542.23816862796
2509,212128.26191806802
2510,216840.72423633272
2511,181790.1278262128
2512,203308.70826867392
2513,219068.36264327055
2514,293582.91360154905
2515,155659.4778530496
2516,177824.17174946895
2517,143054.76190689567
2518,160642.78943354645
2519,219700.0489848556
2520,209481.26561757256
2521,192800.42375436673
2522,220546.73878209214
2523,124393.25907497402
2524,134560.4412984038
2525,140811.77119153127
2526,140318.18213678457
2527,123307.22474922582
2528,131322.44032830017
2529,137468.62490115466
2530,131942.0276915444
2531,223475.63546603697
2532,223660.13016181445
2533,196836.62582932814
2534,223421.31940293842
2535,296453.41696401715
2536,236404.4291690732
2537,239452.1260042262
2538,192377.3559437256
2539,192042.89395969608
2540,186501.10439377208
2541,185821.7316903864
2542,167899.23904997075
2543,120923.313647685
2544,121752.95279205118
2545,133990.5616994931
2546,122976.82321038019
2547,137576.18509835715
2548,150599.475266966
2549,162297.07371074514
2550,397283.3032367445
2551,144903.12589222187
2552,128081.6362762253
2553,77025.47915019534
2554,107701.72405077261
2555,118406.45523156211
2556,102534.4364107617
2557,114403.75396159748
2558,159769.02005339993
2559,130987.81501164667
2560,152632.56166050094
2561,149144.91936517175
2562,139746.2123863754
2563,153912.6314835657
2564,201317.08348374267
2565,144506.95625642792
2566,155831.64041036877
2567,127658.9255034918
2568,204079.4862817296
2569,221694.89917483457
2570,117971.72630834086
2571,176431.59947881685
2572,149622.61230412396
2573,210640.9453901001
2574,304376.17245824734
2575,136420.63098515192
2576,128731.16339304285
2577,165349.70091269183
2578,93633.11251717496
2579,55463.64663419229
2580,127084.96661780527
2581,128316.41306951689
2582,133621.7023421496
2583,291384.3782226649
2584,172585.46164688046
2585,186054.2168625638
2586,219816.8711495576
2587,200243.6457588275
2588,147913.86450914302
2589,149735.65974668905
2590,214816.97277308317
2591,241024.62651225642
2592,214766.04599948804
2593,261319.18452657756
2594,192515.67458094624
2595,207975.89466321623
2596,301739.8396337628
2597,185100.71157667937
2598,257970.19488913388
2599,302322.1663399495
2600,177098.5619720018
2601,153227.28905316486
2602,79635.95764736373
2603,93874.85709105585
2604,89484.44129162312
2605,71506.92225710009
2606,148280.768060827
2607,188933.04379106616
2608,204195.19240159454
2609,169399.28258102122
2610,125946.50685319156
2611,120305.6340588718
2612,160738.66923920336
2613,138592.6235501846
2614,130307.03376061605
2615,157199.1363838624
2616,153352.53218088267
2617,168203.56182537152
2618,199061.61907356093
2619,165332.03561209023
2620,180928.98351132873
2621,178946.44701595447
2622,181808.18828080277
2623,246007.9336249571
2624,292295.6858072936
2625,308925.521081353
2626,173897.9708647093
2627,175416.07744416452
2628,444493.39581267437
2629,503766.4438691956
2630,376852.0923818824
2631,491198.3603695385
2632,437267.8485352091
2633,315724.520707623
2634,424742.48542035476
2635,152676.54147457928
2636,169157.68811959404
2637,173356.96660370307
2638,262050.97665165886
2639,181854.20512774563
2640,147982.5440220901
2641,109714.01510593366
2642,190834.27127619696
2643,100908.26012701847
2644,119615.97230824183
2645,107071.92571119721
2646,95569.30997300922
2647,99241.86506692973
2648,144451.36182002403
2649,152702.63429926816
2650,140949.87023927763
2651,139444.5644333914
2652,451163.4100012838
2653,256893.25276884792
2654,264851.5042171109
2655,381532.9756265161
2656,329463.2139557581
2657,337248.60236234515
2658,295028.9584799576
2659,310232.2857128984
2660,351354.55104161875
2661,350198.59459275234
2662,352485.207548077
2663,282520.4234689871
2664,286356.7042706761
2665,325846.3439186223
2666,293303.3849505903
2667,173773.10418015483
2668,185834.4642971425
2669,184222.15495688433
2670,275799.68098288635
2671,192825.8773110445
2672,192418.0971301852
2673,204810.75249008738
2674,204937.51317809118
2675,166616.6955227057
2676,190928.4355405974
2677,190959.74589544782
2678,260711.02216619835
2679,280720.49563570536
2680,278423.8592354722
2681,402680.1678139271
2682,314897.9425326989
2683,524864.9252966109
2684,304481.12629030534
2685,341528.9718107255
2686,251224.28906284962
2687,341655.8134252395
2688,222636.78358624462
2689,215189.37534811042
2690,422314.7915609623
2691,196974.96022550072
2692,141090.3867143771
2693,192510.52473962543
2694,146390.35146994065
2695,191663.87217371524
2696,187690.42021521425
2697,182300.42742126662
2698,200376.59928868207
2699,173564.68750931724
2700,155636.86191353988
2701,159228.64616553573
2702,119153.85223918877
2703,126677.54282513504
2704,140810.55269602747
2705,121741.31887943155
2706,114260.52118976036
2707,123378.44803691452
2708,139951.9688677083
2709,120521.56645094739
2710,126945.73560351475
2711,270167.23598281364
2712,376835.2256902384
2713,173321.504474186
2714,157618.9743319142
2715,171002.25683243293
2716,159748.09736530093
2717,196617.33314705564
2718,228731.51652990514
2719,145408.05684554303
2720,164433.1546769955
2721,132622.48440309102
2722,155209.38316237833
2723,139417.67742366908
2724,127294.64075619674
2725,132317.07427972901
2726,142628.62038874516
2727,177315.49854282424
2728,183759.20208593583
2729,148496.62068012106
2730,148331.77847654506
2731,135833.0398284478
2732,136946.44203612028
2733,155139.66131432477
2734,135839.46522675638
